country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
ARG,Argentina,LAS MADERAS,ARG0000169,30,-24.4438,-65.2203,Hydro,,,,HIDROELECTRICA LAS MADERAS,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,92.592,,124.048
ARG,Argentina,LOS CORONELES (EX 25  DE MAYO),ARG0000209,6.6,-34.6,Unknown,Hydro,,,1970,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,18.819,,27.29
ARG,Argentina,LOS MOLINOS I,ARG0000096,59.04,-31.838,-64.4452,Hydro,,,1957,Unknown,Unknown,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,223.2,,244.126
ARG,Argentina,LOS MOLINOS II,ARG0000097,4.5,-31.838,-64.4452,Hydro,,,1958,Unknown,Unknown,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,23.482,,18.607
ARG,Argentina,LOS QUIROGA,ARG0000331,2.5,-27.6509,-64.3618,Hydro,,,1963,H RIO HONDO SA,Unknown,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,9.47154,,10.337
ARG,Argentina,LOS REYUNOS,ARG0000212,224,-34.6028,-68.6383,Hydro,,,1983,Unknown,Unknown,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,149.5986,,926.222
ARG,Argentina,LUJAN DE CUYO,ARG0000202,50.46,-33.0551,-68.981,Gas,,,1988,Unknown,Unknown,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,348.17275,,850.899
ARG,Argentina,LUJAN DE CUYO,ARG0000198,57.6,-33.0551,-68.981,Gas,,,1988,Unknown,Unknown,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,120.4183,,971.299
ARG,Argentina,LUJAN DE CUYO,ARG0000199,200,-33.0551,-68.981,Gas,,,1988,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,1493.00461,,3372.568
ARG,Argentina,PARQUE EOLICO ARAUCO SAPEM II,ARG0000193,25.2,-28.6684,-66.7524,Wind,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,57.433,,87.742
ARG,Argentina,PARQUE EOLICO DIADEMA,ARG0000081,6.3,-45.7458,-67.6953,Wind,,,,HYCHICO SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,26.694,,21.936
ARG,Argentina,SORRENTO,ARG0000313,226,-32.9053,-60.6807,Coal,,,1962,GENERACION ROSARIO SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,738.804,,129.878
ARG,Argentina,SUDOESTE,ARG0000108,140,-31.463,-64.2388,Gas,,,1981,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,21.935,,2360.797
ARG,Argentina,TENARIS SIDERCA CETE II,ARG0000034,163.2,-33.3655,-60.1435,Gas,,,1998,SIDERCA SAIC,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,1035.873,,2752.015
ARG,Argentina,ULLUM,ARG0000290,42,-31.4557,-68.7556,Hydro,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,167.039,,173.667
ARG,Argentina,URUGUA-I,ARG0000228,120,-25.8766,-54.5687,Hydro,,,1991,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,511.0201,,496.19
ARG,Argentina,VILLA GESELL,ARG0000009,130,-37.2487,-56.9973,Gas,,,,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,444.488,,2192.169
ARG,Argentina,VILLA MARIA (LAS PLAYAS),ARG0000109,48,-39.0872,-67.0881,Gas,,,1971,Unknown,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,49.539,,809.416
ARG,Argentina,VUELTA DE OBLIGADO,ARG0000308,560,-32.5807,-60.7903,Coal,Gas,,,CENTRAL VUELTA DE OBLIGADO SA,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,923.07,,321.821
ARG,Argentina,YACYRETA,ARG0000136,1550,-27.4827,-56.7397,Hydro,,,1996,EBY,Ministerio de Energía y Minería,http://energia3.mecon.gov.ar/contenidos/archivos/Reorganizacion/informacion_del_mercado/publicaciones/mercado_electrico/estadisticosectorelectrico/2015/A1.POT_GEN_COMB_POR_CENTRAL_2015.xlsx,Ministerio de Energía y Minería,2015,,,10066.9997,,6409.126
BEL,Belgium,Amercoeur 1 R TGV,WRI1002207,451,50.4304,4.3955,Gas,,,1994,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,2408.374,,2256.521
BEL,Belgium,Belwind Phase 1,WRI1002212,171,51.66,2.8,Wind,,,2010,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,588.189,,901.398
BEL,Belgium,COO,WRI1002221,1164,50.3849,5.8618,Hydro,,,,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,1030.99,,1085.01763
BEL,Belgium,DOEL 4,WRI1002223,2910,51.3254,4.2597,Nuclear,,,1985,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,8122.308,,16550.63114
BEL,Belgium,DROGENBOS TGV,WRI1002226,465,50.8023,4.299,Gas,,,,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,790.253,,2326.56777
BEL,Belgium,HERDERSBRUG STEG,WRI1002234,465,51.2629,3.2112,Gas,,,1998,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,929.103,,2326.56777
BEL,Belgium,RINGVAART STEG,WRI1002264,357,51.1049,3.7257,Gas,,,1998,Unknown,Unknown,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,1591.791,,1786.20364
BEL,Belgium,RODENHUIZE 4,WRI1002265,268,51.1341,3.777,Biomass,,,,Unknown,Unknown,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,WRI,,,,1564.944,,2648.99174
BEL,Belgium,SAINT-GHISLAIN STEG,WRI1002267,350,50.4719,3.8248,Gas,,,2000,Unknown,Unknown,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,1328.093,,1751.18004
BEL,Belgium,T-power Beringen,WRI1002271,422,51.0586,5.1056,Gas,,,2011,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,WRI,,,,2203.896,,2111.42279
BEL,Belgium,TIHANGE 1N,WRI1002275,962,50.5342,5.2751,Nuclear,,,1975,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,6151.42,,5471.37703
BEL,Belgium,TIHANGE 3,WRI1002277,2053.8,50.5342,5.2751,Nuclear,,,1985,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,6995.774,,11680.99183
BEL,Belgium,Thorntonbank - C-Power - Area NE,WRI1002273,147.6,51.556,2.9689,Wind,,,,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,WRI,,,,501.454,,778.04913
BEL,Belgium,Thorntonbank - C-Power - Area SW,WRI1002274,177.6,51.54,2.921,Wind,,,2013,Unknown,4C Offshore,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,WRI,,,,582.805,,936.18919
BEL,Belgium,Zelzate 2 Knippegroen,WRI1002288,315,51.1587,3.8068,Gas,,,2010,Unknown,ELIA Belgian Grid Operator,http://publications.elia.be/upload/ProductionParkOverview.html?TS=20120416193815,GEODB,,,,2084.472,,1576.06204
DNK,Denmark,Amagervaerket,WRI1022036,330,55.6859,12.6264,Coal,,,,Hofor,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,851.25,,718.993
DNK,Denmark,Anholt,WRI1022033,399.6,56.603,11.209,Wind,,,2013,50 Dong Energy,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,GEODB,,,,1630.888,,3711.646
DNK,Denmark,Asnaesvaerket,WRI1022027,787,55.6599,11.0843,Coal,,,,Dong Energy,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,473.852,,1714.69
DNK,Denmark,Avedoerevaerket (AvedÃ¸re),WRI1022026,815,55.6035,12.4812,Coal,,,,Dong Energy,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,2113.846,,1775.696
DNK,Denmark,Roedsand 2,WRI1022039,207,54.5228,11.5447,Wind,,,2010,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,GEODB,,,,849.671,,1922.699
DNK,Denmark,Skaerbaekvaerket,WRI1022034,392,55.513,9.6128,Gas,,,1997,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,601.834,,1438.935
DNK,Denmark,Studstrupvaerket,WRI1022028,730,56.2521,10.3423,Coal,Biomass,,,Dong Energy,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,1504.4,,1590.5
HUN,Hungary,Alpiq Csepel Erőmű,WRI1020251,401,47.428,19.0525,Gas,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,GEODB,,,,1912.482,,573.284
HUN,Hungary,Dunamenti Erőmű,WRI1020249,840.7,47.3283,18.9169,Gas,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,GEODB,,,,2342.443,,1201.894
HUN,Hungary,Gönyűi Erőmű,WRI1020250,426.6,47.7384,17.8033,Gas,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,GEODB,,,,3850.476,,609.882
HUN,Hungary,Kelenföldi Erőmű,WRI1020253,173,47.4624,19.0563,Gas,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,GEODB,,,,820.506,,247.327
HUN,Hungary,Kispesti Erőmű,WRI1020259,109.2,47.4568,19.1673,Gas,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,GEODB,,,,1378.533,,156.116
HUN,Hungary,Lőrinci Gázturbinás Erőmű,WRI1020254,170,47.7164,19.6778,Oil,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,GEODB,,,,13.042,,73
HUN,Hungary,Mátrai Erőmű,WRI1020248,851.6,47.7886,20.066,Coal,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,16557.264,,4858.793
HUN,Hungary,Paksi Atomerőmű,WRI1020246,1886.8,46.5739,18.8536,Nuclear,,,,Unknown,ENTSOE,https://transparency.entsoe.eu/generation/r2/installedCapacityPerProductionUnit/show,WRI,,,,59546.865,,15649
IND,India,BOKARO A ''EXP'',IND0000063,500,23.6783,86.0888,Coal,Oil,,2016,Unknown,Central Electricity Authority,http://www.cea.nic.in/,WRI,2016,,,0.2805,,6528.451
IND,India,BONGAIGAON TPP,IND0000066,250,26.5145,90.5287,Coal,Oil,,2015,Unknown,Central Electricity Authority,http://www.cea.nic.in/,WRI,2016,,,106.5792,,3264.226
IND,India,GOINDWAL SAHIB TPP,IND0000136,540,31.3841,75.1464,Coal,Oil,,2016,Unknown,Central Electricity Authority,http://www.cea.nic.in/,WRI,2016,,,117.654,,7050.728
IND,India,GREL CCPP (RAJAMUNDRY),IND0000137,768,16.9248,81.8111,Gas,,,2015,Unknown,Central Electricity Authority,http://www.cea.nic.in/,WRI,2016,,,566.89,,12477.468
IND,India,LALITPUR TPP,IND0000230,1980,24.7971,78.6463,Coal,Oil,,2015,Unknown,Central Electricity Authority,http://www.cea.nic.in/,WRI,2016,,,495.63,,25852.668
IND,India,NABI NAGAR TPP,IND0000287,250,24.7754,84.1588,Coal,Oil,,2016,Unknown,Central Electricity Authority,http://www.cea.nic.in/,WRI,2016,,,0.1183,,3264.226
IND,India,UCHPINDA TPP,IND0000471,720,21.8858,83.1215,Coal,Oil,,2015,Unknown,Central Electricity Authority,http://www.cea.nic.in/,WRI,2016,,,54.64,,9400.97
IND,India,VIZAG TPP,IND0000506,1040,17.5635,83.1382,Coal,Oil,,2015,Unknown,Central Electricity Authority,http://www.cea.nic.in/,WRI,2016,,,434.64,,13579.179
IRN,Iran,Bushehr,WRI1023916,1000,28.8298,50.8857,Nuclear,,,2011,Nuclear Power Production and Development Company of Iran,IAEA,https://www.iaea.org/PRIS/CountryStatistics/ReactorDetails.aspx?current=310,WRI,,,,3198.24,,4472
ITA,Italy,ALTOMONTE,WRI1002845,808,39.7118,16.215,Gas,,,2006,Edison,Edison,http://www.edison.it/en/altomonte-cs-thermoelectric-power-plant,GEODB,,,,2710.1,,1961.561
ITA,Italy,ANAPO C.LE,WRI1002846,500,37.1183,15.1394,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,GEODB,,,,430,,2251.016
ITA,Italy,API ENERGIA IGCC,WRI1002847,280,37.2814,13.521,Gas,,,2001,Edipower,IGCC,http://www.ogj.com/articles/print/volume-94/issue-50/in-this-issue/general-interest/italian-igcc-project-sets-pace-for-new-refining-era.html,WRI,,,,11,,679.749
ITA,Italy,AVISE,WRI1002850,126.5,45.7089,7.1399,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,,,,288,,570
ITA,Italy,AZOTATI,WRI1002851,240,45.4511,12.2239,Gas,,,1993,Edison,Edison IT,https://www.edison.it/en/marghera-azotati-thermoelectric-power-plant,CARMA,,,,112,,583
ITA,Italy,BARGI CENTRALE,WRI1002852,281,44.1705,11.0888,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,,,,72,,1265
ITA,Italy,BRINDISI SUD CE,WRI1002855,2420,40.5632,18.0318,Coal,,,,ENEL,Association of Carbon Italy,http://www.assocarboni.it/index.php/en/the-coal/coal-plants-in-italy,GEODB,,,,13251,,13269
ITA,Italy,BUSSI,WRI1002857,125,42.2002,13.8398,Gas,,,1994,Edison,Edison,http://www.edison.it/en/bussi-thermoelectric-power-plant,GEODB,,,,72,,303.459
ITA,Italy,CANDELA,WRI1002858,400,41.2014,15.4762,Gas,,,,Edison,Edison,http://www.skemaq.it/uploads/case-studies/7cae243ca90d11d3755216b3b90bacdc.pdf,GEODB,,,,2397.6,,971.07
ITA,Italy,CAPRIATI,WRI1002859,113,41.4686,14.1454,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,,,,48,,508.73
ITA,Italy,CARDANO,WRI1002860,121,46.4927,11.3336,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,,,,645,,544.746
ITA,Italy,CCGT APRILIA,WRI1002862,787,41.5616,12.6337,Gas,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,GEODB,,,,790.96,,1910.58
ITA,Italy,CEDEGOLO,WRI1002863,130,46.0767,10.3496,Hydro,,,,Unknown,TERNA,http://www.terna.it/en-gb/sistemaelettrico/transparencyreport/generation/installedgenerationcapacity.aspx,CARMA,,,,282.4,,585.264
ITA,Italy,CELANO,WRI1002864,180,42.0458,13.5475,Gas,,,1998,Grupo Industriale Maccaferri,Termica Celano,http://www.termicacelano.it/index.php/attivita,CARMA,,,,26,,436.981
ITA,Italy,CENTRALE DI TEVEROLA,WRI1002866,400,41.0092,14.2281,Gas,,,2007,Unknown,Repower,https://web.archive.org/web/20110703082905/http://www.repower.com/en/it/production/power-plants/combined-cycle-gas-power-plant-in-teverola/,GEODB,,,,2500,,971.07
ITA,Italy,CENTRALE DI TURANO LODIGIANO - BERTONICO (LO),WRI1002867,800,45.2268,9.6377,Gas,,,2011,Ansalado Energia,Ansaldo Energia,http://www.ansaldoenergia.it/easyUp/file/anno2012_numero2(1).pdf,GEODB,,,,1337.5,,1942.14
MMR,Myanmar,Ahlone,WRI1061349,154.2,16.78,96.131,Gas,,,,Myanmar Electric Power Enterprise (MEPE),Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,990,,733.072
MMR,Myanmar,Baluchaung BHP (1),WRI1061350,28,19.57,97.316,Hydro,,,1992,Myanmar Electric Power Enterprise (MEPE),Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,200,,90.713
MMR,Myanmar,Baluchaung BHP (2),WRI1061351,168,19.56,97.359,Hydro,,,1974,Myanmar Electric Power Enterprise (MEPE),Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,1190,,544.28
MMR,Myanmar,Hlawga,WRI1061352,154.2,16.98,96.125,Gas,,,,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,990,,733.072
MMR,Myanmar,KengTawn,WRI1061353,54,20.91,97.975,Hydro,,,2008,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,378,,174.947
MMR,Myanmar,Khabaung,WRI1061354,30,19.16,96.717,Hydro,,,2008,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,120,,97.193
MMR,Myanmar,Kinda,WRI1061355,56,21.81,95.589,Hydro,,,1985,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,165,,181.427
MMR,Myanmar,Kun,WRI1061356,60,18.42,96.364,Hydro,,,2011,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,190,,194.386
MMR,Myanmar,Kyee ON Kyee Wa,WRI1061357,74,18.9,96.221,Hydro,,,2012,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,370,,239.742
MMR,Myanmar,Kyunchaung,WRI1061358,54.3,21.03,94.418,Gas,,,1974,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,300,,258.144
MMR,Myanmar,Mawlamyaing,WRI1061360,12,16.47,97.654,Gas,,,1980,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,60,,57.048
MMR,Myanmar,Mone,WRI1061361,75,20.48,94.255,Hydro,,,2004,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,330,,242.982
MMR,Myanmar,Myanaung,WRI1061362,34.7,18.31,95.297,Gas,,,,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,200,,164.965
MMR,Myanmar,Paunglaung,WRI1061363,280,19.78,96.333,Hydro,,,2005,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,911,,907.133
MMR,Myanmar,Sedawgyi,WRI1061364,25,22.35,96.323,Hydro,,,1989,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,134,,80.994
MMR,Myanmar,Shwedaung,WRI1061365,55.35,18.73,95.229,Gas,,,1984,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,300,,263.136
MMR,Myanmar,Shwegyin,WRI1061366,75.2,19.68,96.291,Hydro,,,2011,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,262,,243.63
MMR,Myanmar,Shweli (1),WRI1061367,600,23.7,97.507,Hydro,,,2008,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,4022,,1943.857
MMR,Myanmar,Tarpein-1,WRI1061368,240,24.42,97.525,Hydro,,,2011,Unknown,Open Development Myanmar,https://opendevelopmentmyanmar.net/dataset/?id=myanmar-power-stations&search_query=P3R5cGU9ZGF0YXNldCZ0YXhvbm9teT1hbGwmc29ydGluZz1zY29yZSZxdWVyeT1wb3dlcg==,WRI,,,,1065,,777.543
